Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script	Language
toilet_adult_60face20		You can hear Tim's thoughts. You're assaulted by a flurry of lewd mental images of what Tim wants that cock to do to him.	game/tl/English/chapter/toilet.rpy	950	[what]	EN
toilet_adult_26c3d6bf		Chris looks unsure.	game/tl/English/chapter/toilet.rpy	956	[what]	EN
toilet_adult_4e79c1e7	c	Do you like him?	game/tl/English/chapter/toilet.rpy	962	"c suspicious ""[what]"""	EN
toilet_adult_8080cb66	t	So horny!	game/tl/English/chapter/toilet.rpy	968	"t lust ""[what]"""	EN
toilet_adult_e1012363		Tim also pulls down his underpants and starts jerking off.	game/tl/English/chapter/toilet.rpy	974	[what]	EN
toilet_adult_e1012363		A tingling sensation startles you. It seems that you can feel a faint echo of Tim's pleasure, just like you can experience his emotions.	game/tl/English/chapter/toilet.rpy	976	[what]	EN
toilet_adult_86fde775		Slowly, almost reverently, his lips close around Chris' glans.	game/tl/English/chapter/toilet.rpy	982	[what]	EN
toilet_adult_1131e26a	c	Oh damn!	game/tl/English/chapter/toilet.rpy	988	"c lust ""[what]"""	DE
toilet_adult_c71a417a		Tim plays with his tongue while slowly taking Chris' cock deeper into his mouth.	game/tl/English/chapter/toilet.rpy	994	[what]	EN
toilet_adult_12673848	c	Fuck. You are doing so well!	game/tl/English/chapter/toilet.rpy	1000	"c desire ""[what]"""	EN
toilet_adult_b3451f17		Tim pushes Chris' cock deeper and deeper into his throat before it slides back in just as slowly.	game/tl/English/chapter/school/toilet.rpy	19	[what]	EN
toilet_adult_faf3010e	c	Be careful or I'll cum!	game/tl/English/chapter/toilet.rpy	1215	"c lust ""[what]"""	EN
toilet_adult_240ac8fc		But Tim doesn't let up. Swallowing that cock again and again, relishing every drop of precum that slides down his throat and into his tummy.	game/tl/English/chapter/toilet.rpy	1018	[what]	EN
toilet_adult_66d38977		His tongue plays gently with Chris' glans again.	game/tl/English/chapter/toilet.rpy	1024	[what]	EN
toilet_adult_2d9ec8e7	c	Stop! Honestly, I can't hold it much longer!	game/tl/English/chapter/toilet.rpy	1208	"c oh ""[what]"""	EN
toilet_adult_e6f0495f		With gentle force, Chris frees his penis from Tim's seductive lips.	game/tl/English/chapter/toilet.rpy	1036	[what]	EN
toilet_adult_bc395219	t	What ... why?	game/tl/English/chapter/toilet.rpy	1042	"t suspicious ""[what]"""	EN
toilet_adult_640b0881	c	You can't get off that easily! I want more.	game/tl/English/chapter/toilet.rpy	1048	"c tough ""[what]"""	EN
toilet_adult_4d64616c	t	What do you mean by that?	game/tl/English/chapter/toilet.rpy	1054	"t suspicious ""[what]"""	EN
toilet_adult_d13b180b	c	Remember? I said I want to fuck you. And I will fuck you, too!	game/tl/English/chapter/toilet.rpy	1060	"c desire ""[what]"""	EN
toilet_adult_32910764	t	Really?	game/tl/English/chapter/toilet.rpy	1066	"t oh ""[what]"""	EN
toilet_adult_d549560a		You can tell that Tim is surprised but thrilled.	game/tl/English/chapter/toilet.rpy	3525	[what]	EN
toilet_adult_f2a55588	c	Either that or you're getting a swirly in the toilet bowl for cockteasing me!	game/tl/English/chapter/toilet.rpy	1072	"c evil ""[what]"""	EN
toilet_adult_5e3f7571		Chris spits on his hand to wet Tim's butt. His finger slides over the little pink muscle at Tim's entrance.	game/tl/English/chapter/toilet.rpy	1078	[what]	EN
toilet_adult_79328f16	t	Are you really serious? You're going to...I didn't think I'd lose my virginity this way.	game/tl/English/chapter/toilet.rpy	1084	"t suspicious ""[what]"""	EN
toilet_adult_5e59ca54	t	You want to fuck me now, here on the toilet?	game/tl/English/chapter/toilet.rpy	1090	"t tough ""[what]"""	EN
toilet_adult_06de5bc9	c	Wait? You're really still a virgin? You can bet I'm taking your cherry, then!	game/tl/English/chapter/toilet.rpy	1096	"c desire ""[what]"""	EN
toilet_adult_6612f4a5		Chris positions himself behind Tim, his cock aimed at its tight target.	game/tl/English/chapter/toilet.rpy	1102	[what]	EN
toilet_adult_2796c854		His cock is still wet with Tim's saliva and leaking plenty of precum.	game/tl/English/chapter/toilet.rpy	1108	[what]	EN
toilet_adult_f354bbfe		Very slowly he penetrates Tim while massaging Tim's cock with his right hand.	game/tl/English/chapter/toilet.rpy	1114	[what]	EN
toilet_adult_4d1c641a		You feel a sudden burst of new sensations. It must be an echo of what Tim is feeling.	game/tl/English/chapter/toilet.rpy	3512	[what]	EN
toilet_adult_30c0d821		Pleasure more sublime than anything you experienced during an eternity in Heaven starts to fill your angelic body as Chris fills Tim with his cock.	game/tl/English/chapter/toilet.rpy	3518	[what]	EN
toilet_adult_3ead3d7f	t	Oh damn! You're so big!	game/tl/English/chapter/toilet.rpy	1121	"t oh ""[what]"""	EN
toilet_adult_10d713a3	c	Oh, yes! You're so fuckin tight!	game/tl/English/chapter/toilet.rpy	1127	"c oh ""[what]"""	EN
toilet_adult_5ef41ce9		Now it's Tim who can no longer hold back his orgasm.	game/tl/English/chapter/toilet.rpy	1133	[what]	EN
toilet_adult_9151f6bc		As soon as Chris has thrust in him a few times, Tim squirts against the partition wall in a high arc.	game/tl/English/chapter/toilet.rpy	1139	[what]	EN
toilet_adult_7e3d5fb9		You focus on your connection to Tim and suddenly feel an echo of his pleasure as Chris continues to thrust into him.	game/tl/English/chapter/toilet.rpy	3532	[what]	EN
toilet_adult_8ae9c060		What an instructive experience this has been. You're beginning to understand why mortals enjoy sex so much.	game/tl/English/chapter/toilet.rpy	3538	[what]	EN
toilet_adult_daf9edec		Chris, on the other hand, is also on the brink. He discharges himself immediately afterward, flooding Tim with his seed.	game/tl/English/chapter/toilet.rpy	1145	[what]	EN
toilet_adult_dad8eb00		The boys are exhausted by their lovemaking. Chris nibbles on Tim's ear while slowly withdrawing himself from his tight fucktunnel.	game/tl/English/chapter/toilet.rpy	3545	[what]	EN
toilet_forced_f3dfd7e0	c	You stay away from Jeff!	game/tl/English/chapter/toilet.rpy	2932	"c angry ""[what]"""	EN
toilet_forced_39af6b9b	t	What are you talking about?	game/tl/English/chapter/toilet.rpy	2938	"t suspicious ""[what]"""	EN
toilet_forced_f83d428e	c	You know exactly what I mean!	game/tl/English/chapter/toilet.rpy	2944	"c tough ""[what]"""	EN
toilet_forced_8fe93bc5	c	I think I have to teach you a lesson!	game/tl/English/chapter/toilet.rpy	2950	"c evil ""[what]"""	EN
toilet_forced_6eb26057	c	Take off that shirt!	game/tl/English/chapter/toilet.rpy	2956	"c ""[what]"""	EN
toilet_forced_962319de	t	I beg your pardon?	game/tl/English/chapter/toilet.rpy	2962	"t oh ""[what]"""	EN
toilet_forced_6ba0b5a2	c	You heard me!	game/tl/English/chapter/toilet.rpy	2968	"c angry ""[what]"""	EN
toilet_forced_eac613f2		When Tim doesn't move, Chris grabs Tim's shirt and pulls it off him so violently it nearly tears the fabric.	game/tl/English/chapter/toilet.rpy	2974	[what]	EN
toilet_forced_353605e0	t	Hey!	game/tl/English/chapter/toilet.rpy	2980	"t sad ""[what]"""	ZH
toilet_forced_9dc6e237	c	Arms up!	game/tl/English/chapter/toilet.rpy	2986	"c angry ""[what]"""	EN
toilet_forced_bc29c114		Tim hesitates for a moment, but when Chris raises his fist, Tim relents.	game/tl/English/chapter/toilet.rpy	2992	[what]	EN
toilet_forced_ba940507		Chris pulls Tim's shirt over his head.	game/tl/English/chapter/toilet.rpy	2998	[what]	EN
toilet_forced_490efec4	t	What's this all about?	game/tl/English/chapter/toilet.rpy	3004	"t down ""[what]"""	EN
toilet_forced_cc2be3cb		Chris grabs Tim's arms and fixes them to the wall with one hand.	game/tl/English/chapter/toilet.rpy	3010	[what]	EN
toilet_forced_dd0b171c	c	You're not worth even talking to Jeff!	game/tl/English/chapter/toilet.rpy	3016	"c angry ""[what]"""	EN
toilet_forced_7568fab1	t	I think Jeff can decide for himself!	game/tl/English/chapter/toilet.rpy	3022	"t angry ""[what]"""	EN
toilet_forced_3fb8ccf8	c	And I think I have to teach you a lesson!	game/tl/English/chapter/toilet.rpy	3028	"c hate ""[what]"""	EN
toilet_forced_c960b9ef		He grabs Tim and pushes him towards one of the bathroom stalls.	game/tl/English/chapter/toilet.rpy	3034	[what]	EN
toilet_forced_b367a052	c	I'm going to fuck you really hard now!	game/tl/English/chapter/toilet.rpy	3040	"c desire ""[what]"""	EN
toilet_forced_3f994a44	c	You're into that, aren't you?	game/tl/English/chapter/toilet.rpy	3046	"c evil ""[what]"""	EN
jeff_toilet_352b59b0		You touch Chris and make him feel ashamed for wanting to attack Tim.	game/tl/English/chapter/toilet.rpy	1723	[what]	EN
jeff_toilet_cf7d6663	c	I'm sorry.	game/tl/English/chapter/toilet.rpy	1729	"c sad ""[what]"""	EN
jeff_toilet_441f8ff9	c	I... I shouldn't have done that!	game/tl/English/chapter/toilet.rpy	1735	"c sad ""[what]"""	EN
jeff_toilet_6f131dd5	t	It's okay.	game/tl/English/chapter/toilet.rpy	1741	"t flirt ""[what]"""	EN
jeff_toilet_0e2c0a99	c	I should go now!	game/tl/English/chapter/toilet.rpy	1747	"c down ""[what]"""	EN
jeff_toilet_83582d21	t	Oh. Okay...	game/tl/English/chapter/toilet.rpy	1753	"t oh ""[what]"""	PL
jeff_toilet_729957a6	t	Jeff. What are you doiong here?	game/tl/English/chapter/toilet.rpy	1759	"t suspicious ""[what]"""	EN
jeff_toilet_1e788797	j	Mr. Hartmann sent me to check on you.	game/tl/English/chapter/toilet.rpy	1765	"j tough ""[what]"""	EN
jeff_toilet_4f106f89	c	What? Why? I didn't do anything.	game/tl/English/chapter/toilet.rpy	1771	"c oh ""[what]"""	EN
jeff_toilet_bb6210f3	t	That's correct.	game/tl/English/chapter/toilet.rpy	1777	"t neutral ""[what]"""	EN
jeff_toilet_31337097	t	Unfortunately.	game/tl/English/chapter/toilet.rpy	1783	"t flirt ""[what]"""	EN
jeff_toilet_ae419b96	j	What are you talking about?	game/tl/English/chapter/toilet.rpy	1789	"j suspicious ""[what]"""	EN
jeff_toilet_f001a06d	c	Nothing!	game/tl/English/chapter/toilet.rpy	1795	"c angry ""[what]"""	EN
jeff_toilet_671f52f6		Chris storms out of the restroom.	game/tl/English/chapter/toilet.rpy	1801	[what]	EN
jeff_toilet_b18979c4	j	Did I miss something?	game/tl/English/chapter/toilet.rpy	1807	"j ""[what]"""	EN
jeff_toilet_0046f7f7	t	I truly don't know what's bothering Chris either.	game/tl/English/chapter/toilet.rpy	1813	"t suspicious ""[what]"""	EN
jeff_toilet_91899eba	t	Just a moment ago he tried to get in my pants...	game/tl/English/chapter/toilet.rpy	1819	"t ""[what]"""	EN
jeff_toilet_d4b32eed	j	Excuse me?	game/tl/English/chapter/toilet.rpy	1825	"j oh ""[what]"""	EN
jeff_toilet_d2fd7a5a	t	And just before you walked in, he suddenly changed his mind.	game/tl/English/chapter/toilet.rpy	1831	"t ""[what]"""	EN
jeff_toilet_89b5b169	j	Wow. One step back please.	game/tl/English/chapter/toilet.rpy	1837	"j suspicious ""[what]"""	EN
jeff_toilet_4313438a	j	"What do you mean by \""He tried to get in your pants\""?"	game/tl/English/chapter/toilet.rpy	1843	"j ""[what]"""	EN
jeff_toilet_ef918eb9		Tim leans against the wall in the same spot Chris pushed him down earlier.	game/tl/English/chapter/toilet.rpy	1849	[what]	EN
jeff_toilet_a31b0ffb	t	Right here!	game/tl/English/chapter/toilet.rpy	1855	"t flirt ""[what]"""	EN
jeff_toilet_c37afb8e		You touch Jeff and stimulate his libido.	game/tl/English/chapter/toilet.rpy	1861	[what]	EN
jeff_toilet_338a5596	j	Anyway. I'm supposed to take you back to class.	game/tl/English/chapter/toilet.rpy	1867	"j neutral ""[what]"""	EN
jeff_toilet_2978b9a4	t	Do I have spinach stuck between my teeth or something?	game/tl/English/chapter/toilet.rpy	1873	"t angry ""[what]"""	EN
jeff_toilet_f7cb0e18	j	What makes you say something weird like that?	game/tl/English/chapter/toilet.rpy	1879	"j suspicious ""[what]"""	EN
jeff_toilet_c82c3847	t	Somehow I keep getting my hopes up today, then at the last moment no one seems interested in me afterall.	game/tl/English/chapter/toilet.rpy	1885	"t sad ""[what]"""	EN
jeff_toilet_62dfb8b3	j	If you're standing there like that, I'm not surprised that he almost jumped on you!	game/tl/English/chapter/toilet.rpy	1891	"j flirt ""[what]"""	EN
jeff_toilet_d007a992		Jeff takes a step towards Tim.	game/tl/English/chapter/toilet.rpy	1897	[what]	EN
jeff_toilet_7a150b5e	t	I'm glad he didn't.	game/tl/English/chapter/toilet.rpy	1903	"t desire ""[what]"""	EN
jeff_toilet_84a0cc22	j	How come?	game/tl/English/chapter/toilet.rpy	1909	"j desire ""[what]"""	EN
jeff_toilet_1fbcd521	t	Because I'd much rather be here with you.	game/tl/English/chapter/toilet.rpy	1915	"t flirt ""[what]"""	EN
jeff_toilet_63f7a80c	j	You know I have a girlfriend.	game/tl/English/chapter/toilet.rpy	1921	"j flirt ""[what]"""	EN
jeff_toilet_d8f99f1a	t	Yes, but she's not here.	game/tl/English/chapter/toilet.rpy	1927	"t flirt ""[what]"""	EN
jeff_toilet_d0c9a245		You've unlocked a gallery item!	game/tl/English/chapter/toilet.rpy	1933	[what]	EN
jeff_toilet_daf6e90b	t	We should stop!	game/tl/English/chapter/toilet.rpy	1939	"t desire ""[what]"""	EN
jeff_toilet_d7983887		Jeff pulls his shirt off and pulls Tim's shirt over Tim's head at the same time.	game/tl/English/chapter/toilet.rpy	1945	[what]	EN
jeff_toilet_49b73731	j	You're right. What if someone came in now?	game/tl/English/chapter/toilet.rpy	1951	"j desire ""[what]"""	EN
jeff_toilet_743cfc9e	t	That would be terrible.	game/tl/English/chapter/toilet.rpy	1957	"t desire ""[what]"""	EN
jeff_toilet_743cfc9e		Tim winks at Jeff and a bright smile flashes across his face.	game/tl/English/chapter/toilet.rpy	1959	[what]	EN
jeff_toilet_bc1a0678		Tim gets to work on Jeff's zipper.	game/tl/English/chapter/toilet.rpy	1965	[what]	EN
jeff_toilet_4a2a3d2c		Meanwhile, Jeff opens Tim's fly.	game/tl/English/chapter/toilet.rpy	1971	[what]	EN
jeff_toilet_efab7106		Just as Tim is starting to pull Jeff's pants down, the door flies open and Chris bursts in.	game/tl/English/chapter/toilet.rpy	1977	[what]	EN
jeff_toilet_14fd1703	c	Are you coming now or what? I'm not going back to class alone!	game/tl/English/chapter/toilet.rpy	1983	"c neutral ""[what]"""	EN
jeff_toilet_79098092		For a moment, Chris looks confused at Tim and Jeff, who are still pressed together and half-naked.	game/tl/English/chapter/toilet.rpy	1989	[what]	EN
jeff_toilet_0e35d39c	c	What's going on here?	game/tl/English/chapter/toilet.rpy	1995	"c suspicious ""[what]"""	EN
jeff_toilet_c218ee8d	t	Nothing!	game/tl/English/chapter/toilet.rpy	2001	"t oh ""[what]"""	EN
jeff_toilet_17be9970	m	Is that why you got involved? You wanted Jeff to have Tim.	game/tl/English/chapter/toilet.rpy	2007	"m angry ""[what]"""	EN
jeff_toilet_97c1293c	m	Instead of Chris!	game/tl/English/chapter/toilet.rpy	2013	"m ""[what]"""	EN
jeff_toilet_0544e0d8	m	What did Chris do to you that you want to deny him any chance at some pleasure?	game/tl/English/chapter/toilet.rpy	2019	"m ""[what]"""	EN
jeff_toilet_94ccb5a2	b	No, that's not how it is!	game/tl/English/chapter/toilet.rpy	2025	"b oh ""[what]"""	EN
jeff_toilet_c1f9cf8c	m	You will regret that! This experience should've been for Chris. If he can't have it, then Tim won't enjoy it.	game/tl/English/chapter/toilet.rpy	2031	"m ""[what]"""	EN
jeff_toilet_a6aa1fac		Marvin touches Chris, and like a resonance field, it amplifies the sin of jealousy that has manifested in Marvin.	game/tl/English/chapter/toilet.rpy	2037	[what]	EN
jeff_toilet_9477853e	c	The two of you have quickie while I pick up a beating from Mr. Hartmann for missing class?	game/tl/English/chapter/toilet.rpy	2043	"c disgusted ""[what]"""	EN
jeff_toilet_4440542f	c	Did you plan it like this? I'd take all the punishment while you guys get all the fun!	game/tl/English/chapter/toilet.rpy	2049	"c angry ""[what]"""	EN
jeff_toilet_00b89c4f	j	No, that wasn't planned at all!	game/tl/English/chapter/toilet.rpy	2055	"j sad ""[what]"""	EN
jeff_toilet_e0c3234e	c	And since when are you even gay?	game/tl/English/chapter/toilet.rpy	2061	"c hate ""[what]"""	EN
jeff_toilet_23815b98	j	I'm not gay. I...	game/tl/English/chapter/toilet.rpy	2067	"j angry ""[what]"""	EN
jeff_toilet_258b9ef9	c	Does Sabrina know about this?	game/tl/English/chapter/toilet.rpy	2073	"c suspicious ""[what]"""	EN
jeff_toilet_dbaa2e92	j	It's not at all what it looks like! Don't tell her anything!	game/tl/English/chapter/toilet.rpy	2079	"j fear ""[what]"""	EN
jeff_toilet_159b7c28	c	Oh no? Because it looks like you guys are making out half-naked in the men's room!	game/tl/English/chapter/toilet.rpy	2085	"c evil ""[what]"""	EN
jeff_toilet_f82db41e	c	But don't let me stop you!	game/tl/English/chapter/toilet.rpy	2091	"c tough ""[what]"""	EN
jeff_toilet_f554cc63		He pulls out his phone and starts the camera.	game/tl/English/chapter/toilet.rpy	2097	[what]	EN
jeff_toilet_53e86f6d	c	Come on, keep going! Give me a good show and maybe I won't send this to anyone.	game/tl/English/chapter/toilet.rpy	2103	"c ""[what]"""	EN
jeff_toilet_c0e7183a	j	Chris, what's gotten into you?	game/tl/English/chapter/toilet.rpy	2109	"j sad ""[what]"""	EN
jeff_toilet_b545783e	c	Either you continue what you were doing, on camera now, or I'll post this publicly on social media!	game/tl/English/chapter/toilet.rpy	2115	"c angry ""[what]"""	EN
jeff_toilet_1e20779c	j	You cannot be serious!	game/tl/English/chapter/toilet.rpy	2121	"j angry ""[what]"""	EN
jeff_toilet_4518f225	b	Marvin, get Chris to stop this right now.	game/tl/English/chapter/toilet.rpy	2127	"b tough ""[what]"""	EN
jeff_toilet_63a58d2f	m	Why should I do that?	game/tl/English/chapter/toilet.rpy	2133	"m angry ""[what]"""	EN
jeff_toilet_3b593655	m	It's only right and fair. You deprived my Chris and indulged this unworthy Jeff. Time to reap what you've sown.	game/tl/English/chapter/toilet.rpy	2139	"m ""[what]"""	EN
jeff_toilet_393726c2	b	It's not like that and you know it.	game/tl/English/chapter/toilet.rpy	2145	"b ""[what]"""	EN
jeff_toilet_d6829a42	m	It's all your fault anyway! Lust demon, these are the consequences of your sin, not mine!	game/tl/English/chapter/toilet.rpy	2151	"m ""[what]"""	EN
jeff_toilet_5fc5cb26	b	Maybe you are right.	game/tl/English/chapter/toilet.rpy	2157	"b sad ""[what]"""	EN
jeff_toilet_47f7d1f2	b	I shouldn't have interfered.	game/tl/English/chapter/toilet.rpy	2163	"b down ""[what]"""	EN
jeff_toilet_ed4f8d54	b	But what is happening now is also wrong.	game/tl/English/chapter/toilet.rpy	2169	"b angry ""[what]"""	EN
jeff_toilet_6e0e1332	m	It's all wrong! Chris should have been here with Tim, not Jeff!	game/tl/English/chapter/toilet.rpy	2175	"m ""[what]"""	EN
jeff_toilet_d6b6c524	b	If anything, it was my fault.	game/tl/English/chapter/toilet.rpy	2181	"b down ""[what]"""	EN
jeff_toilet_4bf9d62d	m	You are right about that!	game/tl/English/chapter/toilet.rpy	2187	"m ""[what]"""	EN
jeff_toilet_7d2c1c11	b	It's not Tim and Jeff's fault.	game/tl/English/chapter/toilet.rpy	2193	"b sad ""[what]"""	EN
jeff_toilet_f51c8ff7	b	Stop that or should I call the Archangel?	game/tl/English/chapter/toilet.rpy	2199	"b tough ""[what]"""	EN
jeff_toilet_ceda5f98		The mention of the Archangel makes Marvin tremble.	game/tl/English/chapter/toilet.rpy	2205	[what]	EN
jeff_toilet_3e7a83a6		He looks at you with hatred, but his fear of the archangel cannot be overlooked.	game/tl/English/chapter/toilet.rpy	2211	[what]	EN
jeff_toilet_dccd41e4	m	This isn't over yet!	game/tl/English/chapter/toilet.rpy	2217	"m angry ""[what]"""	EN
jeff_toilet_daf304da		He touches Chris.	game/tl/English/chapter/toilet.rpy	2223	[what]	EN
jeff_toilet_a91a3731		Chris looks confused at his smartphone for a moment.	game/tl/English/chapter/toilet.rpy	2229	[what]	EN
jeff_toilet_8a5fea4f	c	I'm just kidding! You guys carry on, I'll get out of your hair now.	game/tl/English/chapter/toilet.rpy	2235	"c oh ""[what]"""	EN
jeff_toilet_573672b0	j	I can't laugh at this! You scared the fuck out of me.	game/tl/English/chapter/toilet.rpy	2241	"j tough ""[what]"""	EN
jeff_toilet_90958380	t	So... can we just get dressed again?	game/tl/English/chapter/toilet.rpy	2247	"t suspicious ""[what]"""	EN
jeff_toilet_41d85f8d	c	Sure, of course. We should hurry!	game/tl/English/chapter/toilet.rpy	2253	"c happy ""[what]"""	EN
jeff_toilet_19765cc2	c	Mr. Hartmann is already waiting for us.	game/tl/English/chapter/toilet.rpy	2259	"c neutral ""[what]"""	EN
jeff_toilet_7c118e11	c	Come on! What are you waiting for?	game/tl/English/chapter/toilet.rpy	2265	"c angry ""[what]"""	EN
jeff_toilet_59a4e702	c	Get naked!	game/tl/English/chapter/toilet.rpy	2271	"c evil ""[what]"""	SL
jeff_toilet_dd419d69		Chris keeps the phone pointed at them while Tim and Jeff undress completely.	game/tl/English/chapter/toilet.rpy	2277	[what]	EN
jeff_toilet_7b3e5fdc	c	You know jeff, cheating on sabrina is one thing.	game/tl/English/chapter/toilet.rpy	2283	"c tough ""[what]"""	EN
jeff_toilet_cdf7e927	c	But the fact that you didn't tell me anything breaks my heart. I bet this has been going on for months.	game/tl/English/chapter/toilet.rpy	2289	"c sad ""[what]"""	EN
jeff_toilet_fe69c03a	j	What was I supposed to say?	game/tl/English/chapter/toilet.rpy	2295	"j sad ""[what]"""	EN
jeff_toilet_c6d0a3dd	c	I thought we were friends. Best friends!	game/tl/English/chapter/toilet.rpy	2301	"c angry ""[what]"""	EN
jeff_toilet_c360f478	j	We are best friends. For life!	game/tl/English/chapter/toilet.rpy	2307	"j ""[what]"""	EN
jeff_toilet_68fe7207	c	And then you have a torrid affair with Tim, of all people?	game/tl/English/chapter/toilet.rpy	2313	"c disgusted ""[what]"""	EN
jeff_toilet_48108eb2		"He pronounces \""Tim\"" like a swear word."	game/tl/English/chapter/toilet.rpy	2319	[what]	EN
jeff_toilet_48108eb2	j	Hand over my heart, this is the first time. Until today, there was nothing to even tell you, I swear!	game/tl/English/chapter/toilet.rpy	2321	"j sad ""[what]"""	EN
jeff_toilet_4efb20e7	c	Bend over the trash can, like the piece of trash that you are.	game/tl/English/chapter/toilet.rpy	2327	"c angry ""[what]"""	EN
jeff_toilet_60e0fc36	j	What? Why?	game/tl/English/chapter/toilet.rpy	2333	"j suspicious ""[what]"""	EN
jeff_toilet_55b8e765		He puts the phone away.	game/tl/English/chapter/toilet.rpy	2339	[what]	EN
jeff_toilet_658dfb3d	c	'Cause I'm gonna fuck you now!	game/tl/English/chapter/toilet.rpy	2345	"c angry ""[what]"""	EN
jeff_toilet_1d10124e	j	You've wanted this all along, haven't you?	game/tl/English/chapter/toilet.rpy	2351	"j flirt ""[what]"""	EN
jeff_toilet_26fb88cb	c	How did you guess?	game/tl/English/chapter/toilet.rpy	2357	"c suspicious ""[what]"""	EN
jeff_toilet_83e87164	j	Oh come on. Don't you think I didn't notice the way you adored me?	game/tl/English/chapter/toilet.rpy	2363	"j tough ""[what]"""	EN
jeff_toilet_5c853840	j	Do you know why I never addressed this infatuation of yours? Why I never made the first step?	game/tl/English/chapter/toilet.rpy	2369	"j angry ""[what]"""	EN
jeff_toilet_ba70e85f	c	What are you talking about?	game/tl/English/chapter/toilet.rpy	2375	"c oh ""[what]"""	EN
jeff_toilet_aa7de1f2	j	Because our friendship was too important to me!	game/tl/English/chapter/toilet.rpy	2381	"j ""[what]"""	EN
jeff_toilet_20c8aa20	j	If we had become a couple, sooner or later we would have broken up.	game/tl/English/chapter/toilet.rpy	2387	"j down ""[what]"""	EN
jeff_toilet_4e17a484	j	I didn't want to risk that.	game/tl/English/chapter/toilet.rpy	2393	"j tough ""[what]"""	EN
jeff_toilet_5b6d0244	j	Unlike you, apparently. You're going to throw our friendship away like this?	game/tl/English/chapter/toilet.rpy	2399	"j sad ""[what]"""	EN
jeff_toilet_d7e8a248		Jeff bends over the trash can like Chris ordered him to do.	game/tl/English/chapter/toilet.rpy	2405	[what]	EN
jeff_toilet_5886e0ea	j	So go ahead, fuck me if you want! It'll be the last time I ever speak to you.	game/tl/English/chapter/toilet.rpy	2411	"j angry ""[what]"""	EN
jeff_toilet_0966ea64		Chris looks unsure for a moment, but quickly regains his composure.	game/tl/English/chapter/toilet.rpy	2417	[what]	EN
jeff_toilet_c4b49713	c	Now don't act like you just want to be considerate of my feelings or our friendship!	game/tl/English/chapter/toilet.rpy	2423	"c angry ""[what]"""	EN
jeff_toilet_183c0068	c	We didn't have to have sex.	game/tl/English/chapter/toilet.rpy	2429	"c sad ""[what]"""	EN
jeff_toilet_107548ed	c	But you could have at least said something!	game/tl/English/chapter/toilet.rpy	2435	"c disgusted ""[what]"""	EN
jeff_toilet_0facd694	j	Do you want to fuck me now or not?	game/tl/English/chapter/toilet.rpy	2441	"j hate ""[what]"""	EN
jeff_toilet_a6a7daea	c	Mr. Hartmann is already waiting for us.	game/tl/English/chapter/toilet.rpy	2447	"c hopeless ""[what]"""	EN
jeff_toilet_eba765be	c	We should go.	game/tl/English/chapter/toilet.rpy	2453	"c tough ""[what]"""	EN
jeff_toilet_4d846995	t	Okay. Uhm. See you both outside?	game/tl/English/chapter/toilet.rpy	2459	"t shy ""[what]"""	EN
jeff_toilet_5f9ab497	j	Damn it. This was a clusterfuck.	game/tl/English/chapter/toilet.rpy	2465	"j hopeless ""[what]"""	EN
chris_home_58834177	m	He is gone!	game/tl/English/chapter/chris_home.rpy	111	"m fear ""[what]"""	EN
chris_home_016c3856		Marvin flaps his wings excitedly and gestures wildly.	game/tl/English/chapter/chris_home.rpy	117	[what]	EN
chris_home_61f29053	b	Calm down! Who is gone?	game/tl/English/chapter/chris_home.rpy	123	"b suspicious ""[what]"""	EN
chris_home_50898c60	m	Chris! I cannot find him!	game/tl/English/chapter/chris_home.rpy	129	"m angry ""[what]"""	EN
chris_home_08a66072	b	Just fly to him then.	game/tl/English/chapter/chris_home.rpy	135	"b ""[what]"""	EN
chris_home_5ac076c1		When an angel connects with a person, they can always feel where they are.	game/tl/English/chapter/chris_home.rpy	141	[what]	EN
chris_home_5db6de9e		So you don't understand what Marvin wants to tell you.	game/tl/English/chapter/chris_home.rpy	147	[what]	EN
chris_home_ce7655b2	m	That's just it! He is gone! I can not find him!	game/tl/English/chapter/chris_home.rpy	153	"m ""[what]"""	EN
chris_home_3e390720	b	You don't know where he is?	game/tl/English/chapter/chris_home.rpy	159	"b oh ""[what]"""	EN
chris_home_3f74e015	m	That's what I am telling you!	game/tl/English/chapter/chris_home.rpy	165	"m ""[what]"""	EN
chris_home_58f6d302	b	How can it be?	game/tl/English/chapter/chris_home.rpy	171	"b suspicious ""[what]"""	EN
chris_home_d6f1c158	m	I don't know!	game/tl/English/chapter/chris_home.rpy	177	"m ""[what]"""	EN
chris_home_96b3f414	b	Then just concentrate.	game/tl/English/chapter/chris_home.rpy	183	"b friendly ""[what]"""	EN
chris_home_ca17f41a		Marvin glares at you if he wants to attack you right away.	game/tl/English/chapter/chris_home.rpy	189	[what]	EN
chris_home_d75a6867	m	Do you think I haven't tried that?	game/tl/English/chapter/chris_home.rpy	195	"m ""[what]"""	EN
chris_home_cd83641b	m	I told you: He's gone!	game/tl/English/chapter/chris_home.rpy	201	"m afraid ""[what]"""	EN
chris_home_5b1cf77b	b	Okay, no panic!	game/tl/English/chapter/chris_home.rpy	207	"b sad ""[what]"""	EN
chris_home_7388abef	b	When was the last time you saw him?	game/tl/English/chapter/chris_home.rpy	213	"b friendly ""[what]"""	EN
